product_name,ingredient_list,cluster,x,y
Shower Gel Scrub-French Flower,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,5.0044656,-8.626729
Shower Gel Scrub-Honey Milk,"acrylates copolymer, aqua, benzophenone-4 , ci 15985, ci 19140, cocamidopropyl betaine, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, mica, polyethylene scrub, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, prunus armeniaca (apricot) seed powder, sodium leureth sulfate , triethanolanide 99.5%",9,2.3007126,-0.30541098
Shower Gel Scrub-Ice Mint,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,4.9991436,-8.6201
Shower Gel Scrub-Lemon and Orange,"acrylates copolymer, ci 16035, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,5.0393605,-8.660328
Shower Gel Scrub-Papaya Rose,"acrylates copolymer, aqua, benzophenone-4 , cocamidopropyl betaine, colorant, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, prunus armeniaca (apricot) seed powder, sodium leureth sulfate , triethanolanide 99.5%",9,2.3189626,-0.32366586
Shower Gel Scrub-Pomegranate,"acrylates copolymer, aqua, benzophenone-4 , cocamidopropyl betaine, colorant, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, prunus armeniaca (apricot) seed powder, sodium leureth sulfate , triethanolanide 99.5%",9,2.3230975,-0.3236273
Shower Gel Scrub-Sea Salt and pacific kelp,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,4.989921,-8.612183
Shower Gel Scrub-Vanilla,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,5.0019865,-8.62437
Shower Gel Scrub-Vanilla Fruits,"acrylates copolymer, aqua, benzophenone-4 , ci 10020, cocamidopropyl betaine, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, prunus armeniaca (apricot) seed powder, sodium leureth sulfate , triethanolanide 99.5%",9,2.3168285,-0.32575944
Shower Gel- Banana,"ci 19140, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.6987822,-0.6566308
Shower Gel- Lemon,"ci 10020, ci 19140, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.6555545,-0.7698895
Shower Gel- Orange,"ci 15985, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.8142786,-0.5736899
Shower Gel- Papaya,"ci 14720, ci 16035, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.778266,-0.60577106
Shower gel scrub Argan with mix flower,"acrylates copolymer, ci 19140, ci 20170, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.596479,-4.520823
Shower gel scrub Avacado,"acrylates copolymer, ci 19140, ci 42090, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.5866694,-4.5564694
Shower gel scrub Blue berry and cranberry,"acrylates copolymer, ci 14720, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,3.1667597,-5.1687512
Shower gel scrub Cocktail,"acrylates copolymer, ci 15985, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.633287,-4.6125827
Shower gel scrub Coconut,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , styrene / butadiene polymer , triethanolamine",9,2.5409517,-4.56577
Shower gel scrub Goat milk,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , styrene acrylic copolymer, triethanolamine",9,2.6065965,-4.633708
Shower gel scrub Honey Milk,"acrylates copolymer, ci 15985, ci 19140, ci 77019, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.6578298,-4.6190367
Shower gel scrub Orchid Flower,"acrylates copolymer, ci 14720, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,3.161737,-5.1610312
Shower gel scrub Papaya Rose,"acrylates copolymer, ci 19140, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.5768266,-4.5504603
Shower gel scrub Pomegranate,"acrylates copolymer, ci 14720, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,3.150008,-5.152916
"Shower gel scrub- Gold, Honey, Passion Fruit","acrylates copolymer, ci 19140, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.5897846,-4.5379705
Shower gel-Black Orchid,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium cocoyl glutamate (and) aqua, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium laureth sulfate (and) glycol distearate (and) cocamide mea (and) laureth-10, sodium chloride, sodium laureth sulfate",3,4.0321226,-0.23600431
Shower gel-Cherry Blossom,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium cocoyl glutamate (and) aqua, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium laureth sulfate (and) glycol distearate (and) cocamide mea (and) laureth-10, sodium chloride, sodium laureth sulfate",3,4.0407934,-0.24146412
Shower gel-Goat Milk,"citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium cocoyl glutamate (and) aqua, disodium edta, fragrance           , isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium chloride, sodium laureth sulfate, styrene / butadiene polymer suspended in water containing a bactericide water",3,3.913331,-0.22497095
Shower gel-Honey,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.9035313,-0.6810731
Shower gel-Jasmin,"benzophenone-4, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, propylene glycol, sodium chloride, sodium laureth sulfate",3,4.265799,-0.41349223
Shower gel-Jasmine,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.9423685,-0.6753766
Shower gel-Kiwi,"benzophenone-4, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, propylene glycol, sodium chloride, sodium laureth sulfate",3,4.3280373,-0.38125414
Shower gel-Lavender,"benzophenone-4, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, propylene glycol, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,4.142837,-0.5361157
Shower gel-Lemon,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.9336119,-0.645291
Shower gel-Orange,"benzophenone-4, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, propylene glycol, sodium chloride, sodium laureth sulfate",3,4.278514,-0.42406186
Shower gel-Pomegranate,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.9686015,-0.6501412
Shower gel-Rose,"benzophenone-4, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, propylene glycol, sodium chloride, sodium laureth sulfate",3,4.305104,-0.40005955
Shower gel-Strawberry,"benzophenone-4, ci 14720, citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, propylene glycol, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,4.1426992,-0.52513814
Shower scrub - Banana,"acrylates copolymer, ci 19140, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.587142,-4.532236
Shower scrub - Lemon,"acrylates copolymer, ci 10020, ci 19140, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.635154,-4.508846
Shower scrub - Orange,"acrylates copolymer, ci 15985, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,2.611255,-4.63152
Shower scrub - Papaya,"acrylates copolymer, ci 14720, ci 16035, cocamidopropyl betaine, deionized water, fragrance, glycerin, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium leureth sulfate , triethanolamine",9,3.2158198,-5.1828628
Silky Aloe vera Extract Hair Coat,"cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, dimethicone, isohexadecane, fragrance",4,12.142136,5.6801143
Silky Black Seed Hair Coat,"cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, dimethicone, isohexadecane, fragrance",4,12.156401,5.6546063
Silky Ginseng Hair coat,"cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, fragrance, mineral oil",5,13.758232,5.828779
Silky Walnut& Argan oil Hair Coat,"cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, dimethicone, isohexadecane, fragrance",4,12.099138,5.7079144
Skin Doctor Avocado Anti-Frizz Conditioner 400 ml,"amodimethicone, behentrimonium chloride, ci 15985, ci 19140, cetearyl alcohol (and) dipalmitoylethyl hydroxyethylmonium methosulfate (and) ceteareth-20, cetearyl alcohol, glyceryl stearate, peg-40 stearate, ceteareth-20, cetearyl alcohol, cetrimonium chloride, deionized water, dimethicone (and) amodimethicone (and) laureth-4 (and) laureth-23（and）polyquaternium-10, disodium edta, fragrance, glycerin, mineral oil, phenoxyethanol & ethylhexylglycerin, polyacrylamidopropyltrimonium chloride, water (and) propoxytetramethylpiperidinyl dimethicone (and) trideceth-6",5,19.150007,4.846012
Skin Doctor Avocado Anti-Frizz Shampoo 400 ml,"ci 15985, ci 19140, cocamidopropyl betaine, dl-panthenol (vitamin b5), deionized water, disodium edta, fragrance, glycerin, lauryl hydroxysultaine, ppg-3 caprylyl ether, persea gratissima (avocado) oil, phenoxyethanol (and) chlorophenesin (and) glycerin, polyquaternium-73, polysorbate 20, sodium chloride, sodium laureth sulfate",3,4.536211,1.7176859
Skin Doctor Avocado Anti-Frizz Stay Straihjt Serum 250 ml,"argania spinosa kernel oil, c15-19 alkane (and) diphenyl dimethicone, ci 17200, ci 45100, coco-caprylate/caprate, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, fragrance, tocopheryl acetate",4,11.653632,5.172066
Skin Doctor Coffee Soap 100 g,"ci 20170, ci 77266 [nano] [black 2], glycerin, aqua [water], pvp, phenoxyethanol, dehydroacetic acid, deionized water, ethylhexyl methoxycinnamate (and) butyl methoxydibenzoylmethane (and) ppg-26-buteth-26 (and) ethylhexyl salicylate (and) peg-40 hydrogenated castor oil, fragrance, glycerin, hydrolyzed collagen, niacinamide, sodium cocoyl isethionate, sodium laureth sulfate, tranexamic acid",0,7.5722723,1.5340267
Skin Doctor Cristal Serum,"cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, fragrance, mineral oil",5,13.71642,5.8154373
Skin Doctor Foot Powder,"menthol, octenidine hcl, persimmon fruit juice ferment extract, propylene glycol, talcum, zinc oxide",5,5.520821,0.5597332
Skin Doctor Gluta Vitamin E 100 g,"ci 15985, ci 19140, deionized water, ethylhexyl methoxycinnamate (and) butyl methoxydibenzoylmethane (and) ppg-26-buteth-26 (and) ethylhexyl salicylate (and) peg-40 hydrogenated castor oil, fragrance, glutathione, glycerin, niacinamide, sodium cocoyl isethionate, sodium laureth sulfate, tocopheryl acetate",0,7.7424083,1.7288389
Skin Doctor Hair Treatment Cream,"cetrimonium chloride, cetyl alcohol, cocamide mea, deionized water, disodium edta, fragrance, mineral oil, peg-150/decyl alcohol/smdi copolymer, phenoxyethanol&ethylhexylglycerin",5,18.574083,4.961483
Skin Doctor Moisturizing Lip Balm 10g- Fresh Cherrry,"ci 26100, fragrance, mineral oil, petrolatum, polyglyceryl-2 triisostearate (and) red 28 lake (ci 45410)",5,9.9762335,5.676422
Skin Doctor Moisturizing Lip Balm 10g- Strawberry,"ci 26100, fragrance, mineral oil, petrolatum, polyglyceryl-2 triisostearate & red 6 lake (ci15850:2) & triethoxycaprylylsilane & aminopropyltriethoxysilane & polyhydroxystearic acid",5,9.975525,5.6949406
Skin Doctor Neck and Shoulder cream 50 g,"camphor, carbomer, cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and) ceteareth-20, deionized water, disodium edta, fragrance, glycerin, glyceryl stearate, menthol, phenoxyethanol (and) ethylparaben (and) methylparaben (and) propylparaben, stearyl alcohol, tocopheryl acetate",5,11.194859,1.3582096
Skin Doctor Perfumed Talc  Lavender 250 g,"fragrance, mica, hydroxyapatite, zinc oxide, polymethyl methacrylate, silica, talcam",5,1.7848246,7.2881165
Skin Doctor Perfumed Talc  Rose 250 g,"fragrance, mica, hydroxyapatite, zinc oxide, polymethyl methacrylate, silica, talcam",5,1.7879146,7.285071
Skin Doctor Perfumed Talc Blossom 250 g,"fragrance, mica, hydroxyapatite, zinc oxide, polymethyl methacrylate, silica, talc",5,1.7961977,7.276225
Skin Doctor Perfumed Talc  Oud 250 g,"fragrance, mica, hydroxyapatite, zinc oxide, polymethyl methacrylate, silica, talc",5,1.7932055,7.2794247
Skin Doctor Pro White Active Sun Protection Face cream SPF 50 50ml,"ci 19140, citrus reticulata (tangerine) peel extract (and) water (aqua) (and) butylene glycol, cyclopentasiloxane (and) dimethicone crosspolymer, cyclopentasiloxane (and) dimethiconol, deionized water, dimethicone, fragrance, glycerin, isopentyldiol, mineral oil, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium polyacrylate (and) c13-14 isoalkane (formerly c13-14 isoparaffin) (and) laureth-7, titanium dioxide, titanium dioxide (and) aluminum hydroxide﻿ (and) dimethicone",5,10.156096,8.202564
Skin Doctor Protective Hand Cream 50 g- Coconut,"carbomer, cetyl alcohol, deionized water, disodium edta, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, mineral oil, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.434393,9.366778
Skin Doctor Protective Hand Cream 50 g- Grapefruit,"carbomer, cetyl alcohol, deionized water, disodium edta, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, mineral oil, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.472397,9.325597
Skin Doctor Protective Hand Cream 50 g- Raspberry,"carbomer, cetyl alcohol, deionized water, disodium edta, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, mineral oil, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.413908,9.384015
Skin Doctor Protective Hand Cream 50 g- Shea Butter,"carbomer, cetyl alcohol, deionized water, disodium edta, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, mineral oil, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.490812,9.305057
Skin Doctor Pure Soap 100 g,"ci 15985, ci 19140, deionized water, fragrance, glycerin, hydrolyzed collagen, niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium cocoyl isethionate, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,8.079258,0.6191117
Skin Doctor Rosemary Mint Daily Styling cream 250 ml,"cetrimonium chloride, cyclopentasiloxane, cyclopentasiloxane & dimethicone, d-penthanol, deionized water, dimethicone, dimethiconol/aminopropyl silsesquioxanecopolymer (and)trideceth-12 (and) cetrimonium chloride, fragrance, glycerin, mineral oil, phenoxyethanol, ethylhexylglycerin, phenytrimethicone, polyquaternium-37 (and) propylene glycol dicaprylate/dicaprate (and) ppg-1 trideceth-6, water, amodimethicone, trideceth-6, trideceth-12, glycerin",5,13.05275,2.5159545
Skin Doctor Rosemary Mint Strengthening Hair Serum 100 ml,"argania spinosa kernel oil, c15-19 alkane (and) diphenyl dimethicone, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, phenylpropyldimethylsiloxysilicate, tocopheryl acetate",4,11.697583,5.2261176
Skin Doctor Rosemary Mint Strengthening Leave In Conditioner 400 ml,"behentrimonium chloride, cetearyl alcohol (and) dipalmitoylethyl hydroxyethylmonium methosulfate (and) ceteareth-20, cetearyl alcohol, glyceryl stearate, peg-40 stearate, ceteareth-20, cetearyl alcohol, cetrimonium chloride, deionized water, dimethicone (and) amodimethicone (and) laureth-4 (and) laureth-23（and）polyquaternium-10, disodium edta, fragrance, glycerin, mineral oil, phenoxyethanol & ethylhexylglycerin, polyacrylamidopropyltrimonium chloride, water (and) propoxytetramethylpiperidinyl dimethicone (and) trideceth-6",5,19.151625,4.849986
Skin Doctor Rosemary Mint Strengthening Oil 60 ml.,"ci 17200, ci 45000, fragrance, mineral oil",5,2.228172,6.9062576
Skin Doctor Rosemary Mint Strengthening Shampoo 400 ml,"biotin, butylene glycol, artemisia princeps leaf extract, ci 15985, cocamidopropyl betaine, dl-panthenol (vitamin b5), deionized water, disodium edta, fragrance, fructooligosaccharides (and) beta vulgaris (beet) root extract (and) water, glycerin, glycol distearate, lauryl hydroxysultaine, mentha piperita (peppermint) leaf extract, ppg-3 caprylyl ether, phenoxyethanol (and) chlorophenesin (and) glycerin, polyquaternium-73, polysorbate 20, rosmarinus officinalis (rosemary) leaf oil, sodium chloride, sodium laureth sulfate",5,4.527183,1.6409165
Skin Doctor Rosemary Mint Ultra Moisturizing Soap,"ci 19140, ci 19140, ci 42090, ci 42090, deionized water, fragrance, glycerin, hydrolyzed collagen, limonia acidisma l., niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,7.7234416,0.42647272
Skin Doctor Rosemary Mint Ultra Moisturizing Soap 100 g,"ci 19140, ci 19140, ci 42090, ci 42090, deionized water, fragrance, glycerin, hydrolyzed collagen, lauryl hydroxysultaine, limonia acidisma l., niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,7.638579,0.38219595
Skin Doctor Saffron Moisturizing and Whitening 30 ml,"d-panthenol, deionized water, disodium edta, fragrance, glycerin, isopentyldiol, niacinamide, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polysorbate 20, sodium hyaluronate, terminalia ferdinandiana fruit extract, xanthan gum",5,10.888152,7.916366
Skin Doctor Snow White Soap Argan Oil,"argania spinosa kernel oil, ci 14700 (and) ci 19140 (and) ci 17200 (and) sodium sulfate, deionized water, fragrance, glycerin, hydrolyzed collagen, limonia acidisma l., niacinamide, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,7.55395,0.6216476
Skin Doctor Snow White Soap Argan Oil 100 g,"argania spinosa kernel oil, ci 14700 (and) ci 19140 (and) ci 17200 (and) sodium sulfate, ci 77200, deionized water, fragrance, glycerin, hydrolyzed collagen, lauryl hydroxysultaine, limonia acidisma l., niacinamide, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,7.5109906,0.6513414
Skin Doctor Snow White Soap For Acne,"ci 19140, ci 42090, deionized water, fragrance, glycerin, hydrolyzed collagen, lauryl hydroxysultaine, limonia acidisma l., niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,7.636033,0.47063893
Skin Doctor Sulfur Soap 80 g,"ci 15985, ci 19140, ci 77266 (and) glycerin (and) aqua (and) pvp, deionized water, ethylhexyl methoxycinnamate (and) butyl methoxydibenzoylmethane (and) ppg-26-buteth-26 (and) ethylhexyl salicylate (and) peg-40 hydrogenated castor oil, fragrance, glycerin, niacinamide, sodium cocoyl isethionate, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, tocopheryl acetate",2,8.065024,0.63460207
Skin Doctor Sun Protection Face cream 50 g- SPF 50+,"acrylates/c10-30 alkyl acrylate crosspolymer, cetyl alcohol, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, deionized water, disodium edta, fragrance, glycerin, glyceryl monostearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, phenoxyeyhanol & ethylhexylglycerin, stearic acid, stearyl alcohol, titanium dioxide, tocopheryl acetate",6,15.931501,6.8712926
Skin Doctor Sun Protection Face cream 50 g- SPF 60+,"acrylates/c10-30 alkyl acrylate crosspolymer, cetyl alcohol, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, deionized water, disodium edta, fragrance, glycerin, glyceryl monostearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, phenoxyeyhanol & ethylhexylglycerin, stearic acid, stearyl alcohol, titanium dioxide, tocopheryl acetate",6,15.945924,6.947746
Skin Doctor Sun Protection Face cream 50 g- SPF 80+,"acrylates/c10-30 alkyl acrylate crosspolymer, cetyl alcohol, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, deionized water, disodium edta, fragrance, glycerin, glyceryl monostearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, phenoxyeyhanol & ethylhexylglycerin, stearic acid, stearyl alcohol, titanium dioxide, tocopheryl acetate",6,15.954336,6.914259
Skin Doctor Sunblock cream 100 g,"bis-ethylhexyloxyphenol methoxyphenyl triazine, c12-15 alkyl benzoate, ci 19140, cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and) ceteareth-20, coco-caprylate/caprate, cyclopentasiloxane  (and) dimethiconol, deionized water, diethylamino hydroxybenzoyl hexyl benzoate, disodium edta, ethylhexyl salicylate, ethylhexyl triazone, glycerin, glyceryl stearate, mineral oil, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, titanium dioxide, tocopheryl acetate, water (and) glycerin (and) beta-glucan",5,11.237332,9.078592
Skin Doctor Sunblock cream 50 g,"3-o-ethyl ascorbic acid, bis-ethylhexyloxyphenol methoxyphenyl triazine, c12-15 alkyl benzoate, ci 19140, cetyl phosphate potassium, coco-caprylate/caprate, cyclopentasiloxane  (and) dimethiconol, deionized water, diethylamino hydroxybenzoyl hexyl benzoate, disodium edta, ethylhexyl salicylate, ethylhexyl triazone, fragrance, mineral oil, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, polyglyceryl-3 rice branate (and) sucrose stearate (and) cetearyl alcohol, propylene glycol, sodium hyaluronate, titanium dioxide, silica, dimethicone, tocopheryl acetate, tridecyl trimellitate, water (and) glycerin (and) beta-glucan, xanthan gum",5,11.25798,9.211778
